,cluster,k_core,avg_n_d,bet_pos,cluster_pos,k_core_pos,avg_n_d_pos,bet_neg,cluster_neg,eigen_neg,bet_eli,cluster_eli,k_core_eli,open,business_id
836,-1.269100303,0.842661097,-0.450646817,0.326887057,-0.427051027,1.063930109,0.389577669,-0.204202554,-0.629646023,-0.318137127,0.317261822,-0.26741761,0.861037054,TRUE,3HPAoKDhWwgb3NXm4H7NFg
837,0.001659849,0.78659404,0.562403093,-0.247801147,0.083188564,0.984354191,0.458522569,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,-1.309244584,TRUE,PlmZQ_ZJU6kQuhpynoG1Bg
838,-1.144930715,0.842661097,-0.270931207,0.215654356,-0.378568514,1.063930109,0.294833648,0.048565657,1.039243519,-0.033986433,-0.178184189,0.431379524,1.326483989,TRUE,1icf6RttEzz1BMlgAHmJVQ
839,-1.112928818,0.842661097,-0.220083542,-0.110815302,-0.298338896,1.00424817,0.383977539,2.16686016,1.078921,2.632939967,0.249658027,-0.231713768,0.806915317,TRUE,LokM55TeumlIKHlnpv9ZHg
840,-1.007885782,0.842661097,-0.224220638,1.026192837,-0.628559425,1.063930109,0.211826168,-0.204202554,-0.629646023,-0.318137127,-0.292128937,0.133809304,0.35229273,TRUE,ilCWdbgTGTMFmLzlC9Yl_A
841,-1.418983487,0.842661097,-0.62305759,1.591293901,-0.755052498,1.063930109,0.173091103,0.370749797,0.892904794,0.525471271,1.579492256,-0.52577167,0.861037054,TRUE,t714WoGjdRWPvzMMN-a1XA
842,-0.471103531,0.842661097,0.2848523,0.0568059,-0.346114107,1.063930109,0.355608264,-0.204202554,-0.629646023,-0.318137127,-0.298008357,0.40740143,0.465948377,TRUE,7Tn0rERJ-tW7h7TyarrHHw
843,-0.659571296,0.761109014,0.205242753,0.053872418,-0.44812855,1.063930109,0.323526584,-0.204202554,-0.629646023,-0.318137127,-0.216068311,-0.087595112,0.222400562,TRUE,5Y3HNQJKxIYOPtDp-jZHSQ
844,-0.442543946,0.842661097,0.500443476,0.033753552,-0.00216023,1.063930109,0.570628394,-0.204202554,-0.629646023,-0.318137127,-0.194179389,0.297663373,0.41182664,TRUE,jMxa7PbZLijlweTxDCc8Mw
845,-1.195766601,0.842661097,-0.312965569,0.000861991,0.366849971,1.063930109,0.678508518,-0.204202554,1.901197458,-0.030609594,0.616258932,-0.266706786,1.326483989,TRUE,zBG2vQ0A6F5HQkv_aeWfAQ
846,-0.967481296,0.842661097,-0.135649791,0.954426409,-0.448059298,1.063930109,0.347373579,-0.204202554,-0.629646023,-0.318137127,1.05937016,-0.177697556,0.861037054,TRUE,IitYJB93bLyYJSjR91V-OQ
847,-0.940403535,0.842661097,-0.058779874,0.156206336,-0.306941443,1.063930109,0.310017107,-0.204202554,-0.629646023,-0.318137127,-0.200319411,0.268531131,1.326483989,TRUE,NPp4YxjARblWIf1SZoWdJg
848,0.201311292,0.587810839,0.721530863,-0.395532012,1.344220263,-0.540850907,0.097178483,-0.137730686,1.743913399,2.524884363,-0.408922821,-1.833599578,-1.417488057,TRUE,MuGnJH11q4E3XaI1mvxt1g
849,-0.587983461,0.817176071,-0.016455361,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,TRUE,eGSVt9Mi1a0zuzZdASWsuQ
850,-0.955959206,0.842661097,-0.129562733,0.48526322,-0.485701519,1.063930109,0.308610104,0.129316837,0.644046448,0.258890553,-0.181517979,0.18880481,0.763617928,TRUE,rTGBHdz_oblpg5UQB3VY9g
851,-0.459717697,0.589862768,0.434085732,0.091258383,-0.280814253,1.063930109,0.5224128,-0.204202554,1.901197458,-0.313331135,-0.315169908,0.570100001,1.326483989,FALSE,EpkR4JdE5UuNexHbWXsfig
852,-0.687039991,0.589862768,-0.09749236,-0.392207953,-0.495944467,-1.449342639,-0.639577845,3.029637785,0.263012886,4.259032333,-0.35251217,0.57125582,0.363117077,FALSE,wm2zRKve_Zr6yONSpM5P1Q
853,-0.259959379,0.589862768,0.440681515,0.066395809,-0.338096914,1.063930109,0.361690271,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,-1.314656757,FALSE,Zkptk3GhGt2I3tGgscU3TQ
854,-0.222941831,0.343154592,0.09740757,-0.205790585,-0.167686737,0.506898682,0.199523232,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,TRUE,Il8D1bd2FgbeO0Pr3cAcww
855,0.139843929,0.353348602,0.925552393,-0.301350348,0.104290928,0.540055314,0.590191568,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,-0.492006361,TRUE,PuKzSye0DfHpXImVJ6P4JQ
856,-0.889184029,0.842661097,-0.07507081,0.559039318,-0.604078998,1.063930109,0.196340937,-0.204202554,-0.629646023,-0.318137127,-0.332808168,0.129971414,-0.264695067,TRUE,A_7Rdl3r9gE3JwfZKUCBWg
857,-1.072204503,0.801885056,-0.287341454,0.602511081,-0.614071574,1.063930109,0.19815308,-0.204202554,-0.629646023,-0.318137127,0.161233139,-0.1928345,0.806915317,TRUE,aSyKLZQmswlAdJbb8tASeA
858,-1.928511146,0.842661097,-1.426166975,8.52061565,-1.117676031,1.063930109,-0.217628084,-0.204202554,1.901197458,-0.31680679,6.859203471,-0.850839649,1.326483989,TRUE,tc6V9KpFw_wAiY9mGXmmOw
859,-1.256577409,0.842661097,-0.475879406,-0.395526264,0.173206346,-1.469236619,0.421133743,3.69123987,0.634236785,5.429102794,0.430569369,-0.340495118,0.85562488,TRUE,ZRYZBtiRjjYqA8ohMoRn-Q
860,-1.351852976,0.842661097,-0.550157985,-0.326142286,0.187748498,0.639525212,0.686720647,2.845344141,0.610280734,3.911673432,0.528571355,-0.280600758,1.326483989,TRUE,KD1vk9C94vKc8Pr_gF6VHg
861,0.288971215,0.151010624,0.871708733,-0.375310655,0.671270293,0.314590213,0.764521883,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,FALSE,_M-YiTh4cz4Y2OQvkcRRTQ
862,-1.063185676,0.842661097,-0.19075557,0.915846552,-0.642693724,1.063930109,0.246431029,-0.204202554,-0.629646023,-0.318137127,0.568395686,-0.311877497,0.861037054,TRUE,xRITncG62u15lVXaSvQoFw
863,-0.943818969,0.842661097,-0.081677163,-0.266309229,0.365116569,1.063930109,0.633093874,0.957203122,0.513315548,0.277234462,0.104482435,0.037320965,0.612077066,TRUE,6VIOw-CtnSQmDjWTwij4-A
864,0.154704129,0.842661097,0.777507361,0.728983206,-0.008592223,1.063930109,0.47770632,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,TRUE,KFsGDCz4ZO2Dwn8ak0aAqg
865,-0.111116938,0.353348602,0.693118315,-0.395532012,1.344220263,-1.383029374,-0.927317132,-0.204202554,1.901197458,2.512347016,-0.35743817,0.429277419,-0.010322905,TRUE,PNUbbDgBxro9CfIMRjCJsw
866,-1.734160369,0.842661097,-1.108529216,0.031620615,-0.104119628,1.063930109,0.477242241,14.88720846,0.048913461,6.130091695,1.958549586,-0.571818414,0.861037054,TRUE,dXPmE2ncXbQTPBVNRODuNw
867,0.256191549,0.842661097,0.929626924,-0.347748668,0.501902633,1.030773476,0.767221033,-0.204202554,-0.629646023,-0.286809189,-0.408922821,1.163143289,-1.40666371,TRUE,OBjWkOmqmZpSB_OfPcPXgw
868,0.635625381,0.358445607,1.072199478,-0.349826205,0.405536504,0.45384807,0.604851368,-0.204202554,-0.629646023,-0.317244243,-0.408922821,-1.833599578,-1.417488057,TRUE,JgaYNbvJY5ky6fYOcs0a6Q
869,-0.609351223,0.842661097,0.188525711,0.203373344,-0.409174988,1.063930109,0.30959871,-0.204202554,-0.629646023,-0.318137127,-0.215524862,0.199091121,0.595840545,TRUE,nmiZKlvldDiPatQwc_P3Mw
870,-1.78615698,0.842661097,-1.167157072,4.323769899,-0.947392816,1.063930109,-0.018135181,0.552057249,1.631392821,0.076365561,5.684730532,-0.793441642,1.326483989,TRUE,QbS8kEuBXfN6FN_JCuFLuw
871,-0.535851282,0.842661097,0.186015223,-0.373233118,1.269031365,0.354378172,0.568932455,1.180142716,0.723971778,4.886114602,-0.408922821,1.163143289,-1.336305452,TRUE,SCqDrRdX1tljO_nFzLINlQ
872,-1.137499502,0.842661097,-0.271417583,1.62176721,-0.422316975,1.063930109,0.299896341,5.834707548,0.305258922,5.354439847,1.939125254,-0.312228221,0.806915317,TRUE,4dIzmqGAhFIcuHfI8CySig
873,-0.0300971,0.586294864,0.72726921,-0.159142961,-0.105347133,1.063930109,0.517194266,-0.204202554,-0.629646023,-0.318137127,-0.370786043,0.986239933,0.465948377,FALSE,UkUmQHgXa0jnOlXh5E0DLA
874,-1.446981059,0.842661097,-0.676240452,0.7625839,-0.624980124,1.063930109,0.130092599,0.747091876,0.746312207,0.174297839,0.354227484,-0.039627786,1.326483989,TRUE,1Jmf09hDwaXoE06YK3P9GA
875,1.52314591,-0.255730388,2.118009207,-0.395220382,1.316594771,-0.063395398,0.96718538,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,FALSE,nqZXFkRTH_vsGvOzRVWI8g
876,-0.561431066,0.589862768,0.059304803,0.311578381,-0.490663016,1.063930109,0.269142818,-0.204202554,-0.629646023,-0.318137127,-0.30452339,0.363899009,0.806915317,FALSE,GYm7Fb7T4WR4Ry6Udvt6-A
877,-0.209020824,0.589862768,0.384538242,-0.126376052,-0.079843483,1.063930109,0.455148832,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,0.465948377,FALSE,lr1GDhMMISqF8NfEmgQ72A
878,-0.372163785,0.842661097,0.331156293,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,TRUE,#NAME?
879,-0.956989522,0.589862768,-0.399370444,0.516435966,-0.409121864,1.063930109,0.293132332,1.219756912,0.8103463,3.894755741,0.182780419,-0.204611654,0.704084018,FALSE,r9JJgiHpNLYQ9-p28nhZcw
880,-0.015579882,0.550615828,0.684474621,-0.244525564,-0.041287404,1.057298782,0.496401829,-0.204202554,-0.629646023,-0.284490208,-0.408922821,1.163143289,0.465948377,FALSE,I5lHBVlMvcQKNm1ZAgwvBw
881,-0.975171458,0.589862768,-0.362917531,0.01917617,-0.149995899,1.063930109,0.543262702,0.650798211,1.212950836,3.723754463,1.014336981,-0.37870246,1.326483989,FALSE,9JTxqwSxtsf2xERoBtTTsg
882,-1.18233227,0.842661097,-0.319690348,0.752394274,-0.382993046,1.063930109,0.379657145,-0.164597989,1.767995169,0.049186836,0.36903091,-0.074070505,0.806915317,TRUE,iU_UJZYFr1UjOecE57pgoQ
883,-0.433918617,0.842661097,0.411271986,-0.395532012,-2.168821493,-1.489130598,-2.643058244,0.948860884,0.587690777,5.088416312,-0.408922821,1.163143289,-0.389175062,TRUE,yQ2KpCC42nVjdddGyGgOuw
884,-0.175874027,0.730526983,0.683972728,-0.395532012,1.344220263,-0.467906315,-0.187378915,-0.204202554,-0.629646023,-0.318137127,-0.233452326,0.171003696,0.671610976,TRUE,v8wc7kAeBCxKhlS1DA_uug
885,-0.978387355,0.842661097,-0.179707796,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,TRUE,#NAME?
886,0.581027484,0.557228808,0.881447834,-0.308552475,0.416882255,1.063930109,0.633655933,-0.204202554,-0.629646023,-0.318137127,-0.095424202,0.444892727,1.326483989,TRUE,B_yl0p52PnRZXIkrPXx4xA
887,-0.437004326,0.674459927,0.550317041,0.067696347,-0.308493853,1.010879497,0.404145969,-0.204202554,-0.629646023,-0.318137127,0.065281004,0.044286876,0.720320539,TRUE,WTK7mgUEBNp4uzNm7jCa-Q
888,-1.687193186,0.801885056,-1.30863719,2.010925845,-0.806189886,1.063930109,-0.014656745,-0.204202554,-0.629646023,-0.318137127,5.940200865,-0.783599122,1.326483989,TRUE,ViCyCbRJu6tvzLutn4szGQ
889,-1.233613043,0.842661097,-0.423847973,0.436112856,-0.420819871,1.063930109,0.390725666,1.935908165,0.452381263,0.564455239,1.781698222,-0.512376493,1.326483989,TRUE,KHv95Q_JteB-LMQF4F1Nug
890,-0.921130117,0.842661097,-0.049456303,-0.385864541,1.055885703,-0.481168968,0.01087173,1.583617333,0.649344341,0.354828405,0.422781521,0.057466668,0.709496191,TRUE,cVXhTMuzAs4-qdMiCb8ysw
891,-1.515342239,0.750915004,-1.282968296,1.583262144,-0.874687743,1.063930109,-0.144751997,-0.101868291,1.17809932,-0.312552109,2.980230701,-0.66817539,0.861037054,TRUE,egaieBcnSZLYGl1N-_CtvQ
892,1.519477594,-2.190056972,3.216201749,-0.395532012,1.344220263,-1.442711313,1.60404178,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,-1.379602841,TRUE,DO7PzopHJKwIXRQqDGlxaw
893,-1.506934112,0.78659404,-1.169912856,1.659360929,-0.624974373,1.063930109,0.08993283,-0.204202554,1.901197458,0.044758911,3.048177728,-0.676152908,1.326483989,TRUE,VUH9DtK5G1zvgpkNpp58gg
894,-1.149310326,-2.077922858,-2.006725251,-0.395532012,1.344220263,-1.383029374,-0.927317132,-0.187469927,0.888860065,-0.285582642,-0.408922821,1.163143289,-1.379602841,TRUE,Z2f_wtyr5-s1QBfNGSGO2w
895,0.246560076,-2.14928093,1.317987074,-0.395532012,1.344220263,-1.42944866,-0.247015305,-0.204202554,-0.629646023,-0.233877537,-0.404537092,0.078607775,-1.309244584,TRUE,x0_A9oNbRYNgUFmQ1Ne2iA
896,0.389656349,0.674459927,0.851239614,-0.20978638,0.360507842,1.063930109,0.658468453,-0.204202554,-0.629646023,-0.318137127,-0.169790919,0.908277033,1.326483989,TRUE,8MdCSXPFHAqJnmCOLp4rIg
897,-0.191299545,0.036837709,-0.360493385,-0.337914994,0.223210188,0.042705826,0.391183388,-0.204202554,-0.629646023,-0.318137127,0.121127549,0.012691943,0.704084018,FALSE,sMfOZm_UfYgkH_QERIZSqw
898,-0.797984865,0.689750942,-0.298022911,0.202061726,-0.240306756,0.845096334,0.309335478,-0.204202554,1.901197458,-0.130200779,0.890889818,-0.306624605,0.861037054,TRUE,Oi7zNRROJa17Y1-IE7A4Gw
899,-0.342889098,0.648974901,0.479993296,0.685352165,0.006969034,0.612999906,0.563183304,-0.204202554,1.901197458,0.044758911,-0.264479773,0.226159905,0.628313586,TRUE,2valrZLZWYz62Vd2vgLF_w
900,1.793384144,-1.165558935,0.137713984,-0.395532012,1.344220263,-1.455973966,0.148009209,-0.204202554,1.901197458,0.044758911,-0.361728558,1.088899374,-0.259282894,TRUE,1Mk82Dw32H4J3v1nYBl2bw
901,-0.697424789,0.750915004,-0.082623558,-0.102359727,0.169180031,1.063930109,0.559986645,-0.204202554,-0.629646023,-0.318137127,0.004878704,0.105907794,1.326483989,TRUE,RZRZeFDqPJXq485DMUJh7Q
902,-0.680240008,0.525640503,-0.467371525,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,FALSE,#NAME?
903,-1.34067664,0.842661097,-0.559136416,0.924090218,-0.539172028,1.063930109,0.320023222,-0.204202554,1.901197458,-0.177487308,3.26195185,-0.598897587,1.326483989,TRUE,H5TA7Um9Zs_vIQxBF0pQjg
904,1.530437998,-0.815891255,0.155602023,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,-0.629646023,-0.318137127,-0.408922821,-1.833599578,-1.417488057,FALSE,#NAME?
905,0.399764072,-0.130866888,0.228129739,-0.324895764,0.232079519,0.062599806,0.252732224,-0.204202554,-0.629646023,-0.318137127,-0.288791969,0.330843952,0.606664892,TRUE,fEs46MBAHTkcjZ5UErJikA
906,-0.572808229,0.455288705,-0.309116157,-0.018049133,-0.377672864,0.73899511,0.156050418,-0.204202554,-0.629646023,-0.318137127,0.076420122,-0.136949668,0.806915317,TRUE,PeGL1EzeTAw5qNZYwhaaGg
907,1.498073738,-0.815891255,0.185884239,-0.395532012,1.344220263,-1.462605292,0.81126331,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,-0.259282894,FALSE,J4b3g1g0peQ-uOktMsZjfg
908,-0.801701277,0.236117483,-0.310885608,0.059300329,-0.315060652,0.0360745,0.036950976,-0.204202554,-0.629646023,-0.318137127,-0.143400269,0.076153604,0.18992752,TRUE,QXk50LCKBJJwnQJ1Sw2cNg
909,-0.070264709,0.158146431,0.050240097,-0.267140244,0.189520782,0.274802254,0.35649437,-0.204202554,-0.629646023,-0.318137127,-0.203124053,0.084185097,0.758205754,FALSE,A1yl07aIgJSSHl6J9HZVBA
910,-0.6800854,0.750915004,-0.360078238,-0.050843742,-0.112771705,-0.043501419,-0.037791266,1.49099642,0.350497489,0.799505112,0.961261709,-0.22569285,1.326483989,TRUE,LTt3uJvYWH7W_S576ZR_wA
911,-0.217724492,-0.137989569,-0.862307164,-0.395532012,-2.168821493,-1.489130598,-2.643058244,1.696490343,1.541038963,0.044893802,-0.317553456,0.338141641,0.406414466,FALSE,B26NWJonsZhAM4kBR9O9Yw
912,-0.45459333,0.404318653,-0.151112104,-0.38975646,0.935408753,-0.441381009,0.071524356,0.52193571,0.769069116,0.771032724,0.667603748,0.303470039,0.590428371,TRUE,tc_obXJFYvztKFrV4cnzoA
913,-0.678652065,0.842661097,0.303545654,0.008165225,-0.272577821,1.063930109,0.490957851,-0.204202554,-0.629646023,-0.318137127,-0.058016789,-0.041110158,0.812327491,TRUE,SSIcIrmS7oM2ViY40MhP2g
914,-1.769233535,0.827370081,-1.376295107,3.579647497,-0.927392774,1.063930109,-0.113339917,0.033021969,0.72675375,0.016972605,4.132220421,-0.738441165,1.326483989,TRUE,BZk5ij706Xgx8Yr_3EwEcQ
915,0.144163883,-0.660955424,-0.377335097,-0.347610166,0.129293324,-0.235809887,0.040563985,-0.204202554,-0.629646023,-0.318137127,-0.322320554,0.262552057,0.13039361,TRUE,tJWKyEAhkqflbsm4byG0qA
916,-1.379138115,0.750915004,-1.178579225,0.521963598,-0.571724684,0.798677048,0.012994173,1.558727047,0.724060955,-0.06436288,2.181999327,-0.587216769,0.861037054,TRUE,CI7v3zgHIau9KFthWOS-IA
917,1.796991734,-1.165558935,0.092829098,-0.395532012,-2.168821493,-1.489130598,-2.643058244,-0.204202554,-0.629646023,-0.318137127,-0.406793518,1.105346404,-0.259282894,TRUE,lloO1Q5bPDtl2PtSawRJmw
918,0.199850998,-0.813865579,-0.574549812,-0.327942818,0.10357849,-0.448012336,-0.078067944,-0.204202554,-0.629646023,-0.318137127,-0.272424935,0.252616991,-0.021147253,TRUE,M06KMsoLIAAV3ueKh3lkew
919,-1.512373243,0.842661097,-0.835466841,1.40022562,-0.814591722,1.063930109,0.058890079,1.032283266,0.497450265,0.229493102,2.750086367,-0.654296976,1.326483989,TRUE,8_N-ADFdS-aYLO_fdNaCpw
920,-0.499547899,0.236117483,-0.303555696,-0.095203306,-0.353208937,0.540055314,0.116040859,-0.204202554,-0.629646023,-0.318137127,0.054814048,-0.13886795,0.774442275,TRUE,wrGbP-aHsW7AcRZLYgX1QQ
921,-1.469541956,0.78659404,-1.142971474,3.114708632,-0.807779805,1.063930109,-0.079962893,-0.204202554,-0.629646023,-0.318137127,2.666366604,-0.639114698,1.326483989,TRUE,_-lfVoZxIc-ZJPeEwr1YqQ
922,-0.812274742,0.750915004,-0.370710054,0.14736988,-0.155099491,1.063930109,0.39180362,-0.204202554,-0.629646023,-0.318137127,0.63651115,-0.308738136,1.326483989,TRUE,BPmeW2bZBY4aQbu_E4Co8w
923,-0.612251189,-0.323520556,-1.066580906,-0.07140166,-0.53549042,-0.149602643,-0.24931829,-0.204202554,-0.629646023,-0.318137127,-0.356802557,0.806084565,-0.259282894,FALSE,fI9ndlXG0DWvlvP4_YfC9A
924,1.158926119,-1.124782894,-0.217241226,-0.395532012,1.344220263,-1.383029374,-0.927317132,-0.204202554,1.901197458,0.044758911,-0.408922821,1.163143289,-0.259282894,TRUE,d5ebOjCTjF_HO3N3vaQ4NA
925,1.508015701,-0.815891255,0.224486223,-0.395034788,1.295986281,-0.733159376,0.193661386,-0.204202554,-0.629646023,-0.318137127,-0.408922821,1.163143289,-0.259282894,FALSE,C6_ALyHeg-qmHBQxHMIjFw
926,-1.339768081,0.761109014,-0.991011276,1.651301472,-0.773638062,1.063930109,-0.043229233,-0.204202554,-0.629646023,-0.318137127,2.016811461,-0.552190446,1.326483989,TRUE,Di3rTDZIkaJVbcNB3RFOBw
927,-0.700184915,0.750915004,-0.341510595,-0.058302099,-0.187464397,1.063930109,0.308503333,-0.204202554,-0.629646023,-0.318137127,0.39742692,-0.24277881,1.326483989,TRUE,ISt8fQEm3Imeu7IIhB7s1Q
928,0.730657915,-0.895417662,0.133723785,-0.36201442,0.257344929,-0.467906315,0.119417949,-0.204202554,-0.629646023,-0.318137127,-0.37602985,0.58964987,-0.113154205,TRUE,S7RqCplads-Pvqb2k19yew
929,-0.995113468,0.633683885,-0.680179957,-0.34844118,0.037240595,-0.70663407,-0.329076107,2.226871308,0.314290194,0.305752872,0.514746773,-0.349473099,0.828564012,TRUE,lYgJt5XnKTEjnBPx-aEztw
930,-0.693654266,0.842661097,0.236184017,-0.395532012,-2.168821493,-1.489130598,-2.643058244,2.392380672,0.497830033,4.115642499,0.082102502,0.006164968,1.326483989,TRUE,L1xI-zId4h2mL26C6D0ZeA
931,-1.703145206,0.78659404,-1.458610218,2.326252982,-0.832070588,1.063930109,-0.109459797,1.370691233,0.342730682,-0.161972103,4.471040272,-0.748893366,1.326483989,TRUE,wyqouyZTP2qtLs0sdQJSOg
932,-0.414307399,-0.135963893,-0.426860724,-0.165148427,-0.270902251,0.268170927,0.048666589,-0.204202554,-0.629646023,-0.318137127,-0.128029558,-0.04720312,0.579604024,TRUE,fIfjd8f7Xi7DStb5GdJQog
933,0.512303285,-0.095187852,0.288445242,-0.346917653,0.305687412,0.0360745,0.232376964,-0.204202554,-0.629646023,-0.318137127,-0.320413715,0.391001428,0.585016197,TRUE,kpdH_4Yr12PgEigZU7pUig
934,-0.255140993,0.271796519,-0.050536411,-0.373094616,0.668425878,-0.156233969,0.337887809,-0.204202554,-0.629646023,-0.318137127,-0.095284367,-0.006380997,0.763617928,TRUE,6RzMa_jixSq3oUfrzGOZvQ
935,-0.744099038,0.842661097,0.015005582,-0.338746009,0.530752954,1.063930109,0.679357662,1.782124883,0.429083687,0.235751738,-0.256534611,0.129007833,0.135805783,TRUE,ZqlDQ3tSfOGJywiMdFOq9w
936,0.988620472,-1.058521827,-0.069421194,0.349903393,0.401385462,-0.600532846,-0.034119848,-0.204202554,-0.629646023,-0.318137127,-0.37650656,0.68765931,-0.221397678,TRUE,0i7T91Si2TDFbfMlAXSvxg
937,-1.029350397,0.648974901,-0.700218081,0.18641926,-0.526264951,0.778783069,0.079314777,-0.204202554,-0.629646023,-0.318137127,0.973687942,-0.423748297,0.861037054,TRUE,tNdowObk-ct54LMbVNr9-Q
938,-0.699459099,0.842661097,0.067636374,-0.394821495,0.754548957,-1.237140191,-0.301319185,0.299764132,0.926574596,0.104446757,-0.384928431,0.708312341,-0.215985504,TRUE,kQ4xLggqd2ocI7Q2mrTWsA
939,-0.471711582,-0.727216491,-1.161135449,-0.222178194,-0.410592588,-0.335279785,-0.298630273,-0.204202554,-0.629646023,-0.318137127,-0.371898366,0.621842033,-0.188924636,TRUE,ahBNTFw3Bco_WbvIOFNxpg
940,-1.749832033,0.842661097,-1.300340121,3.843156713,-0.97508572,1.063930109,-0.15316908,-0.204202554,1.901197458,-0.278091047,4.109452764,-0.765846411,1.326483989,TRUE,jKtlmVwJiILyVUIW87E1hw
941,-1.026390865,0.750915004,-0.665541466,0.799249652,-0.597848302,1.063930109,0.059920201,-0.204202554,-0.629646023,-0.318137127,1.028183809,-0.418542211,1.326483989,TRUE,VrPmHRvVXIMXygmF6FK9Ww
942,-0.881545907,0.78659404,-0.274443548,0.221604421,-0.321438973,1.063930109,0.344182406,0.839149016,0.874398102,0.161874949,0.727300518,-0.352322261,1.326483989,TRUE,jVnFKYIGozBufMDnBqVfQg
943,-1.265112737,0.842661097,-0.459420681,1.459392481,-0.716374797,1.063930109,0.141054089,-0.204202554,-0.629646023,-0.318137127,0.372205797,-0.244020339,0.806915317,TRUE,NkyjMfpdpYBKIarzVqY6yw
944,-0.618285679,0.236117483,-0.705714679,-0.16842124,-0.326431553,0.367640825,0.069019426,-0.204202554,-0.629646023,-0.318137127,0.106454424,-0.179572082,0.758205754,TRUE,74q6FHSuoPLjl5OdfoTUoQ
945,-0.354748,-0.243001002,-0.70812813,-0.146776077,-0.230072088,0.042705826,-0.08676306,-0.204202554,-0.629646023,-0.318137127,-0.206661239,0.035480504,0.41182664,TRUE,5TTr08j2W2Fv8jkOCvUm8w
946,-1.438501121,0.842661097,-0.643632379,-0.375726162,0.201715769,-0.68674009,0.601456241,9.251706763,0.095724276,4.44050534,2.187068341,-0.53066958,1.326483989,TRUE,Zls4XLThHK6sm8NI4_OCEg
947,-0.15818882,0.368639617,0.277760891,-0.347471663,0.431853118,0.347746846,0.691540464,-0.204202554,-0.629646023,-0.318137127,-0.131067788,-0.013403211,0.806915317,TRUE,tAoUsufHhcTRZEBTwmC68g
948,-0.989679282,0.761109014,-0.496409768,0.234392352,-0.367413802,1.063930109,0.261283185,-0.204202554,-0.629646023,-0.318137127,0.990531686,-0.424482822,1.326483989,TRUE,SWRVzB-XA86b6z27h9OD9g
949,-2.054569121,0.842661097,-1.808225757,7.021736627,-1.19172291,1.063930109,-0.361654379,-0.07253162,0.623724081,-0.116603117,10.27761744,-0.987661273,1.326483989,TRUE,6_vK5uCtHYkA5EW8lbOgxA
950,-1.157645788,0.648974901,-0.968409629,0.451542029,-0.562522668,0.792045722,-0.004020962,-0.204202554,-0.629646023,-0.318137127,0.497723469,-0.265615962,0.861037054,TRUE,_KhWxgstswdzKPfghqjoKw
951,-0.261127547,-0.650761414,-0.424433289,-0.228565927,-0.295772212,-0.302123153,-0.08420044,-0.204202554,-0.629646023,-0.318137127,-0.354101202,0.410000083,0.011325789,TRUE,yTs75deYJ18Htn5f0TtYGw
952,-0.641700344,0.842661097,0.344693183,0.192438576,-0.299532775,1.063930109,0.500821415,-0.204202554,1.901197458,-0.278091047,0.104660406,-0.02382371,1.326483989,TRUE,pCIKGjCO2HQM8fGagQHZiA
953,-0.984377561,0.689750942,-0.483027462,0.081561827,-0.411616172,0.73899511,0.243460819,-0.204202554,-0.629646023,-0.317424019,0.087897703,-0.198805977,0.828564012,TRUE,C0fGT8K2woAeodsJgia0hg
954,-0.084325873,-0.35003811,-0.352957972,-0.395532012,1.344220263,-0.295491826,0.402884837,1.238530759,0.958862118,0.10194105,-0.223846625,0.116521984,0.406414466,TRUE,AanCeXJhhoFeubbt2GVdYQ
955,-0.793860843,0.78659404,0.033227723,-0.154371551,-0.157454642,0.818571028,0.420861257,0.594567754,0.694179798,0.508184201,-0.282276936,0.210569764,0.18992752,TRUE,xs3SYPxPU1MksUOeQ9F32A
956,-0.355216826,0.482825659,-0.171540164,0.062063453,-0.177229743,1.063930109,0.276196429,-0.204202554,-0.629646023,-0.318137127,0.522927112,-0.095943462,1.326483989,FALSE,GVl-DIU03a_rMCpgcm3J3w
957,-0.601116105,0.750915004,-0.163505562,-0.078101024,-0.137779725,1.063930109,0.378073194,-0.204202554,-0.629646023,-0.318137127,0.244590602,-0.166335738,1.326483989,TRUE,KOv7XuQ2XRtNOQObAHerdg
