,business_id,bet_pos,degree_pos,deg_cen_pos,clo_pos,cluster_pos,eigen_pos,k_core_pos,avg_n_d_pos,open_pos
720,HJL2qDJ_QjGkB6P2F3AVDQ,3.28E-05,571,0.196354883,0.544193189,0.796011921,0.022070215,385,800.1366025,FALSE
721,4ISrDLsDCi-AHOBylcgbAQ,0.000318985,773,0.265818432,0.570418077,0.616804858,0.028541497,385,772.2276843,TRUE
722,jm8a3fomPn1pC3fGso_4eg,9.02E-05,723,0.248624484,0.563107864,0.685850354,0.027489541,385,789.6362379,FALSE
723,cKQ3DUe4APR9UN1t1q8Pyw,0.000793828,980,0.337001376,0.596831756,0.47571241,0.033710881,385,743.4418367,TRUE
724,mMLEfpxUH3jXCWVvprJP8w,0.000599124,552,0.189821183,0.545113816,0.609379521,0.019968126,385,783.8496377,TRUE
725,B430si3BBCcULnKBS6Bh8Q,0.000299046,918,0.31568088,0.587521374,0.552697415,0.032962498,385,752.6721133,FALSE
726,H18T7kuEvsOJKvNQNEWctw,0.000175996,486,0.167125172,0.534957665,0.697272072,0.017354146,367,757.4855967,TRUE
727,a2t3DT5R9MS0mIMWGka46w,3.63E-05,551,0.189477304,0.544193189,0.778478799,0.02169814,385,822.7876588,TRUE
728,ubDHBhMUicw-Am5huIaOTQ,0.001052836,1171,0.402682256,0.621518539,0.448502631,0.039436061,385,723.3253629,TRUE
729,r9JJgiHpNLYQ9-p28nhZcw,0.000658449,903,0.310522696,0.585268517,0.500904843,0.03074996,385,723.1417497,FALSE
730,PjeBmsRXuWCrRR75VLKXxw,0.000150768,666,0.229023384,0.554600402,0.661193524,0.024033573,385,753.7147147,TRUE
731,Hz9ZaFfYAAfQ-FoMz3ri1Q,0.00013478,467,0.160591472,0.532208754,0.736193951,0.016933616,362,767.2269807,FALSE
732,S7GPadMJzbkM0l2_O_GIPQ,0.000985785,943,0.324277854,0.591114044,0.438222865,0.030510436,385,702.097561,TRUE
733,zWH-p-u65ZJaygy4vnxb_g,0,357,0.122764787,0.520647307,1,0.014484185,357,847.5938375,TRUE
734,VoY7argKfuPkwHExvKUiDg,9.02E-05,723,0.248624484,0.563107864,0.685850354,0.027489541,385,789.6362379,TRUE
735,tHLEoHBZtjH1G_ONnKwRNg,0.000359687,609,0.209422283,0.550599108,0.548877582,0.020137258,385,718.1215107,TRUE
736,7izShDHo0dnmnqqzr4sFxA,0.001331153,1423,0.489339752,0.658194621,0.404384272,0.046479644,385,694.7196065,TRUE
737,pNozqOyMv4gq7IUYEdhpHA,0.00024402,666,0.229023384,0.557157637,0.628594008,0.024165215,385,768.1936937,TRUE
738,BaUzlieACd8t0KSu3OTkUQ,0.001055841,1275,0.438445667,0.636524474,0.42332256,0.04187773,385,708.3019608,TRUE
739,dJnlw89b2QszEho3QIvS_w,0.000129746,745,0.256189821,0.566407325,0.63479108,0.027945285,385,785.4671141,TRUE
740,POabgnQCv-GgefKBD2BZoQ,0.000201448,854,0.293672627,0.578497008,0.593722116,0.03119796,385,762.1533958,FALSE
741,rHkS1Lnz2VyHJez6Ppa3-w,0.002126004,1036,0.356258597,0.603916181,0.450694794,0.034362699,385,709.1911197,TRUE
742,L2g-uehAggLddHkd2xHZYQ,0.000114403,745,0.256189821,0.565303217,0.660626398,0.027705127,385,773.6053691,TRUE
743,dubfwllHHeoJHSsy19gGVQ,0.000587078,685,0.235557084,0.559198901,0.619853161,0.024495794,385,755.1591241,TRUE
744,fVrzvIq-zd3Q5svrW3kvBA,3.63E-05,551,0.189477304,0.544193189,0.778478799,0.02169814,385,822.7876588,FALSE
745,2vCCr9VRhf-qo2rZVKBTGw,5.04E-05,581,0.199793673,0.545523985,0.77759511,0.022369947,385,798.979346,TRUE
746,eCuoZK0tK5MxYNpATdRajg,0.000963005,1145,0.393741403,0.618601856,0.472797508,0.039879774,385,741.2497817,TRUE
747,U-_kbAFFX40DXfxwRBbvKg,0.000283589,361,0.124140303,0.52102147,0.980486303,0.014515894,357,839.9196676,FALSE
748,hw7_JvMCU8vdJdZ72urABA,0.00039429,889,0.305708391,0.585032379,0.548356287,0.031672824,385,757.4139483,TRUE
749,mp0f6ykNWCO4HOY2zHEeWw,3.57E-05,382,0.131361761,0.524128954,0.911970428,0.015102855,357,827.473822,TRUE
750,pnGEK-CWT8zLwyvQoxOXOA,0.000557441,955,0.328404402,0.592321385,0.501895573,0.032993907,385,734.2921466,TRUE
751,Q2NuaRiyMi4VDJDmj1ygig,0.000129743,550,0.189133425,0.543989027,0.658155324,0.019895669,385,767.1872727,TRUE
752,cb94P8v40VOq85TwJw1CzA,0.003070085,1572,0.540577717,0.681712624,0.345045295,0.047352551,385,645.4694656,TRUE
753,U_e-nIVcw8ne_Ece7fDWOQ,0.000366547,975,0.335281981,0.594263423,0.530229032,0.034252942,385,734.9251282,TRUE
754,tBmA-oNT_d6l3eBwvJjCNA,0,357,0.122764787,0.520647307,1,0.014484185,357,847.5938375,TRUE
755,NPp4YxjARblWIf1SZoWdJg,0.00039836,876,0.301237964,0.582096648,0.529990868,0.030234923,385,727.3002283,TRUE
756,HDCSajgHllL6cFMsDX6KYQ,0.000738882,1083,0.372420908,0.608605562,0.470142669,0.036600057,385,710.5687904,TRUE
757,vW_krCghxf4GYPRfkgZ06A,0.002862085,1574,0.541265475,0.681872914,0.348426553,0.047716621,385,648.3818297,TRUE
758,E-j2e5tj099h9UxH4LPY-w,0.000145567,659,0.226616231,0.55651612,0.61988091,0.024276357,385,781.3505311,TRUE
759,9bc_di3jCXrfxq3oNGdGsw,0.000187455,618,0.212517194,0.551751427,0.637928593,0.023258122,385,800.9789644,TRUE
760,rrD6XzX6fQ-aBnGczJIn-Q,0,357,0.122764787,0.520647307,1,0.014484185,357,847.5938375,TRUE
761,kirr8hpXtpBqv6eHlyZIDg,0.001451569,1194,0.410591472,0.624597351,0.428740517,0.039212532,385,696.0201005,TRUE
762,sODzYk50hByJuupXLW2cYQ,0.001297962,1290,0.443603851,0.63848646,0.429332275,0.043123956,385,710.8317829,FALSE
763,3u1aPxv9E2DdVISwrFx-UQ,0.000312442,972,0.334250344,0.594141672,0.545882019,0.034623263,385,741.6975309,TRUE
764,Y_ZQSydkAzVcRmgcK5uthg,3.28E-05,571,0.196354883,0.544193189,0.796011921,0.022070215,385,800.1366025,FALSE
765,MrAv4hxUWCfdl9f576yW6w,0.000206948,745,0.256189821,0.566628664,0.617536263,0.027360812,385,771.1489933,TRUE
766,nL29nIDKgd3zHvA91eS5oA,0.000252675,961,0.330467675,0.592926907,0.56594693,0.034857793,385,753.7596254,FALSE
767,T5MXB1-mEp6zFzeHI1eyDg,0.000110621,737,0.25343879,0.565082912,0.657885228,0.027800679,385,785.7788331,TRUE
768,eQNn1dJiXxldNLGRivzcBw,0,357,0.122764787,0.520647307,1,0.014484185,357,847.5938375,TRUE
769,VLJia58741I_ZvynNtwJfA,0.000982258,1081,0.37173315,0.610270518,0.472540857,0.036914093,385,734.5716929,TRUE
770,Y86aVLhfsrjceaepU0Ak_w,4.64E-05,526,0.18088033,0.54094488,0.747007061,0.020575311,385,825.9714829,TRUE
771,HzWw0ozt8Ns-SweQNcfCQA,0.000456281,902,0.310178817,0.585268517,0.532704485,0.031470976,385,734.7017738,TRUE
772,A1rUGJj36WXkJ7mCNZgCZg,0.000103471,618,0.212517194,0.551646472,0.717324144,0.02327201,385,786.0647249,TRUE
773,0tAn4SagXGaFLlu7LTDU0g,0.000199784,676,0.232462173,0.558875603,0.62127986,0.024944052,385,782.5769231,TRUE
774,j6SplVQOlP8EopmVc3DMLA,0.002060382,1331,0.457702889,0.643873335,0.411326212,0.043273738,385,687.0398197,TRUE
775,pcZya2NujeyVqauKxUJ9-Q,0.000254057,698,0.24002751,0.562125509,0.560437076,0.024712631,385,763.2020057,TRUE
776,KeIR0bbVXvCuOCvOR7w7OA,0.000575808,927,0.318775791,0.587878675,0.484595795,0.030856547,385,707.0334412,TRUE
777,TfUknERQV59BIOSQx57Zvg,0.000431188,747,0.256877579,0.564972823,0.572721628,0.026350822,385,744.54083,FALSE
778,qh4z4Ubg6Op508i0NYbyWA,5.56E-05,432,0.148555708,0.529005017,0.79786457,0.016448799,357,804.0324074,TRUE
779,z0dmqSda51WKcFe7yFpPDw,0,357,0.122764787,0.520647307,1,0.014484185,357,847.5938375,FALSE
780,Wm_RiDyFUjk7_0wQn9YwYA,8.81E-05,682,0.234525447,0.558122691,0.679314102,0.02615671,385,804.5381232,FALSE
781,wqpvmjFDowlvO2RNA2K4yg,0.00138584,1392,0.478679505,0.652860311,0.41168906,0.04561754,385,697.0998563,FALSE
782,NY4Uv_5HQzR-75CoT2M5qw,0.000439747,984,0.338376891,0.594628973,0.526747389,0.034399474,385,729.4136179,TRUE
783,yzBoMPmk52moRdvPJsuzCw,0.000192152,647,0.222489684,0.555663058,0.60947646,0.02356028,385,776.5826893,TRUE
784,0mxZCQ5yeuEnMyoIKMj35w,0.000382288,999,0.343535076,0.597446539,0.53074718,0.035125325,385,732.5995996,FALSE
785,L43vqdXdG65Kw8Ew9lMuYQ,0.000110621,737,0.25343879,0.565082912,0.657885228,0.027800679,385,785.7788331,FALSE
786,nTeqPZvTNTjxpC2hu_PlMw,0.000834269,1267,0.435694635,0.635130421,0.456546107,0.043671567,385,729.074191,TRUE
787,wp-FjtdlVhKdsFOmOoDChA,4.51E-05,575,0.197730399,0.544601972,0.788916831,0.022164964,385,798.0347826,TRUE
788,X8xSb1YuSA9132pKXec75w,0.000886234,887,0.305020633,0.582213512,0.474368926,0.02868177,385,686.7271702,TRUE
789,8Fsd4yro0ymNLkkX0QyUOw,0.00023466,718,0.246905089,0.563655102,0.642991729,0.026729055,385,780.7924791,TRUE
790,astOvbqncjj5N8lBon_9Ew,0.000140967,738,0.253782669,0.564532899,0.667685225,0.027419263,385,771.0406504,TRUE
791,zwzLK_GNAokRGe4qLYcpYA,0.000226254,632,0.217331499,0.553119493,0.586471143,0.022350021,385,754.1787975,TRUE
792,WYenD29fSs98MOkyayr_3Q,0.000382081,804,0.27647868,0.571880399,0.550435866,0.028218597,385,742.4502488,TRUE
793,XLdbHY5j0KAbiUOkLsqApQ,0.000156092,707,0.243122421,0.561690006,0.655572963,0.026328602,385,778.4540311,TRUE
794,cG08p37d-YeY2HCEUEjrnA,0.000473677,1074,0.369325997,0.60796761,0.508456251,0.03825344,385,755.5465549,TRUE
795,LMeKGO_99wfE0JAZFjtrug,9.04E-09,4,0.001375516,0.392795002,0.666666667,0.000117208,4,612,TRUE
796,x02bWSJbx3VLZg6QytDpxQ,0.000179993,621,0.213548831,0.553119493,0.628227105,0.02278394,385,779.0064412,TRUE
797,5hB2m3zzl_WlGr9bJVCY2g,5.92E-07,128,0.044016506,0.49708699,0.959399606,0.005128357,126,884.7421875,TRUE
798,_50oWtn7U0FklAk613FVRA,0.001229411,829,0.285075653,0.578497008,0.425001311,0.025903455,385,692.6489747,TRUE
799,F1-S8DkAsFIyrkfTl9MmlA,0.000426125,560,0.192572215,0.546861305,0.640716841,0.0214939,385,825.7392857,TRUE
800,M7Dnza2dI1lVQjEIAjiFwQ,8.34E-05,479,0.164718019,0.539535907,0.780339096,0.017567251,385,830.9707724,TRUE
801,3Ms_jV2Pp2VFfz8CqZcDjw,3.42E-05,350,0.120357634,0.521771411,0.892083504,0.013519785,320,818.02,TRUE
802,i5xZH0BOCRWCA3EwJw8tug,0.00127859,1143,0.393053645,0.618074489,0.421902604,0.037072562,385,703.8915136,TRUE
803,NaKzzDKN79r9D-fMxfUZmA,0.003930699,1237,0.425378267,0.631671858,0.374796263,0.037314215,385,662.7679871,TRUE
804,3X5XdSXWUmotmNocS5qV5A,0.000284722,505,0.173658872,0.541753316,0.486390068,0.01379506,300,652.2435644,TRUE
805,PggQtxIbE2VeBfr4fvl64A,0.000189124,452,0.155433287,0.533089247,0.668808744,0.015795292,345,754.7146018,TRUE
806,uMBCcLwMNLknpzTvTe9Bfw,0.000236813,665,0.228679505,0.558767919,0.560852432,0.023454651,385,764.1067669,TRUE
807,8BDWB7Dz9Dwws1AI6xy4Cg,0.0008429,884,0.303988996,0.583619542,0.444891695,0.028367621,385,696.9547511,TRUE
808,4FHhHTaDo1FaQcT_tZ3b_w,0.000250574,822,0.282668501,0.576656493,0.568326562,0.029825355,385,765.4622871,FALSE
809,rTmG-TrKqi4k25InF0kJqQ,0.000125917,594,0.204264099,0.548412538,0.630515384,0.021604698,385,777.8552189,FALSE
810,SOj11p3EuLhOGcFh4NfmLQ,0.000145888,683,0.234869326,0.559414642,0.640974998,0.025482497,385,788.7452416,FALSE
811,ATT4_YOG7roTPZAtRdScsA,0,320,0.110041265,0.516750802,1,0.012636788,320,831.509375,TRUE
812,#NAME?,0.000230921,808,0.277854195,0.572670913,0.6010312,0.029499509,385,762.625,TRUE
813,sdDacgGI04Whr1oOqOBqsg,0.000525598,796,0.273727648,0.572897175,0.529882115,0.027982003,385,751.6231156,TRUE
814,Rza-FztnKi8YfcSkn1KxgQ,0.000855099,932,0.320495186,0.590031638,0.534159587,0.033104364,385,744.2381974,TRUE
815,Z5I3ulmcB_NIfdtgUP0NIg,0.000217941,829,0.285075653,0.576312699,0.602230147,0.03046121,385,765.9915561,TRUE
816,9AN80Bl76N-lbyLeZx-0oQ,0.001050599,1159,0.398555708,0.620189372,0.429913227,0.038262523,385,711.6445211,TRUE
817,vlonm9-LTjUjNMCGL1Xf1g,0.000113854,672,0.231086657,0.556195915,0.66815698,0.025212277,385,785.5014881,TRUE
818,DKT6xzZZamY0m89lPfpnnA,3.61E-05,334,0.114855571,0.519714248,0.949740159,0.01305,320,824.0299401,TRUE
819,8zWuXotolHSPg59lg12l6g,0.000411411,791,0.272008253,0.570979622,0.544025348,0.027472952,385,736.8773704,FALSE
820,qBEtVZ5paJYxjpt-0Su8Hw,0.001650642,1360,0.467675378,0.648480658,0.380644289,0.042457781,385,674.6639706,TRUE
821,M7BNZfYcWPgj2kxXz1yRMg,0.000328281,930,0.319807428,0.590993581,0.537122817,0.033816646,385,784.4516129,TRUE
822,OhJrHBMlTgMIFXB8v78HhQ,0.000220191,837,0.287826685,0.579305933,0.57592907,0.031173802,385,804.3189964,FALSE
823,mRIy8IGiBDXEpcniJ1Oa7w,0.000104375,558,0.191884457,0.54501137,0.653436549,0.020391315,385,776.4426523,TRUE
824,bVJ2igphM9RJXel1kKWK8Q,0.000168596,648,0.222833563,0.554812608,0.599523919,0.023552686,385,779.6558642,FALSE
825,1XYidnAiWQYOw9tNvVupYw,6.39E-05,487,0.167469051,0.535946313,0.698887114,0.017837497,378,776.349076,TRUE
826,kUlF_j1uk1IvdOETluPhsA,0.000115993,753,0.258940853,0.56629672,0.655205419,0.028396351,385,784.6082337,FALSE
827,TwCN5r16Jl_BUfIDDc0GCg,0.000141697,786,0.270288858,0.571092064,0.626819663,0.029584717,385,788.6475827,TRUE
828,bYVw4AB5Y7plyqxAJgSi5w,0.001489151,1065,0.366231087,0.607458212,0.422129267,0.034491054,385,701.5342723,TRUE
829,F581rqv-78A6ytcFa8_MBw,2.97E-05,407,0.139958735,0.527369613,0.796044589,0.015316704,347,800.4668305,FALSE
830,KgRKXoKTkmnGneaxpKRrxA,0.000189699,691,0.237620358,0.562670839,0.627865517,0.025969305,385,817.9536903,TRUE
831,Dl0Os_hGIZO67bhGwEapZg,0.000382569,826,0.284044017,0.577230395,0.511614939,0.028766277,385,752.7869249,TRUE
832,hx0Ltfo10BinaH2tlgu0Lg,0.000218372,612,0.21045392,0.549868317,0.562744028,0.020657312,385,724.879085,TRUE
833,M23jRCwRrwZXrnmxK0ZtrQ,0.000115958,720,0.247592847,0.563107864,0.649470715,0.0272061,385,792.95,TRUE
834,bVLcsTU4h4Q6TVxHFjFmrA,0.000165886,832,0.28610729,0.576427251,0.612752245,0.031096435,385,780.3449519,FALSE
835,pr048zBSuTyt4gpeJxF2rQ,7.93E-05,325,0.11176066,0.517396165,0.976695157,0.012741721,320,825.7876923,TRUE
836,72XWQHDdhbliqkNPa4d1hQ,7.31E-07,322,0.110729023,0.517211611,0.992860045,0.012712214,320,831.5652174,TRUE
837,MZLCr_GGsRJJTmkeKOw0Dw,0.000320303,516,0.177441541,0.542259817,0.593196357,0.017727392,366,752.4612403,TRUE
838,nva6UyHdP7vKk3Uswm02IQ,5.25E-05,444,0.152682256,0.53016554,0.741728184,0.016337126,358,783.6351351,TRUE
839,a6wDXO1P50aeOKd__VDqEg,0.000131956,431,0.148211829,0.531039279,0.706782496,0.015405308,338,773.5313225,TRUE
840,6prEZT6HO4SsddaeCFSmpw,0.000705728,872,0.299862448,0.581863062,0.462138847,0.028930572,385,719.065367,TRUE
841,tllFPy7SkAuI9HtXd-H54Q,5.76E-05,430,0.14786795,0.529101533,0.743784897,0.015615583,348,771.4232558,TRUE
842,iVGkFUAyCfKVTEqU1xcqtw,0.000813292,1140,0.392022008,0.617679553,0.453477196,0.038568517,385,728.4859649,TRUE
843,8QcsPymTd87pRePzpQtsKQ,0.000547258,744,0.255845942,0.56629672,0.585189366,0.02669099,385,766.905914,TRUE
844,6ag-GYKAiU4JU3Xsr0eLzg,0.000174402,724,0.248968363,0.563107864,0.633956886,0.027102658,385,787.7900552,FALSE
845,OYP9odNIytfGqdol4rupJg,5.08E-05,583,0.200481431,0.545832016,0.756603184,0.022344497,385,797.4802744,FALSE
846,IV71VjZTdNj8b2-5d0kfzw,0.000176934,541,0.186038514,0.543072191,0.675073595,0.020168945,385,791.7818854,FALSE
847,3mBSFFJjmoBbMGQLOAafWA,0.000590894,1050,0.361072902,0.605935124,0.496156884,0.037162669,385,758.1190476,TRUE
848,zXOqwWlxIAuD1ccA6sungQ,3.21E-05,410,0.140990371,0.527657479,0.788526448,0.015376769,348,797.5390244,TRUE
849,rmSJAImC5G9X6aEY1Ye6Tw,0.000324821,562,0.193259972,0.545318823,0.573892579,0.019301501,385,742.2669039,FALSE
850,c1zQWUUX11Shfl4OJxNc0A,0.000488491,812,0.279229711,0.576312699,0.534917058,0.028649362,385,768.5344828,TRUE
851,uVk4Gq61Hj9Xy-lFVhaGuA,7.65E-05,498,0.171251719,0.53773512,0.687902515,0.018262471,380,778.8373494,TRUE
852,9gbxEkiIcuREn3t_C-7InQ,0,320,0.110041265,0.516750802,1,0.012636788,320,831.509375,FALSE
853,QL4OdqvQ6iGG9XmcifwyhA,0,320,0.110041265,0.516750802,1,0.012636788,320,831.509375,FALSE
854,LxaprfKjoAFMu2suNKUrsA,1.53E-05,333,0.114511692,0.51934196,0.952042404,0.013056558,320,827.9099099,TRUE
855,y1ABe-dnxxkaB1qeFWwvpA,5.25E-05,444,0.152682256,0.53016554,0.741728184,0.016337126,358,783.6351351,TRUE
856,v5eVt9Goj_arGCV_aGxRog,4.23E-05,434,0.149243466,0.52948795,0.757197135,0.015967481,358,778.1935484,TRUE
857,Uz48sikLYhYXxFzhNte9ng,5.47E-05,567,0.194979367,0.545421385,0.732190376,0.022085979,385,817.5149912,FALSE
858,JMPTpQdPm50NfjrfhnTmCg,0.000114842,720,0.247592847,0.562125509,0.652789368,0.027229596,385,792.1819444,FALSE
859,SELaTs8dbe8Pi_eLOAP7DA,4.18E-05,490,0.168500688,0.537336576,0.73950169,0.018814555,384,816.4265306,TRUE
860,hO0DennloSCMeBNJzdCFsw,0.000150831,591,0.203232462,0.550076916,0.613031633,0.021416524,385,783.0253807,TRUE
861,CRyOc3Njbf0jtRptTs5s2w,0.002366947,1436,0.493810179,0.659992149,0.377649879,0.0450568,385,673.2611421,TRUE
862,v2m7wcSAI_Z6iObVH0Bp0Q,2.50E-05,459,0.15784044,0.533481513,0.793675258,0.018258332,380,844.9041394,TRUE
863,koMQOryl4nZv9oaG59TdnA,0.000706236,1020,0.350756534,0.602160611,0.460726587,0.034363212,385,730.3666667,TRUE
864,baAZ4ppGUd626tVyfgduTw,0.000144777,669,0.230055021,0.558015298,0.619662021,0.024812788,385,787.7832586,TRUE
865,WEWijh6QIZFlAqHjcPAdGw,9.87E-05,651,0.223865199,0.553964757,0.679735318,0.024266134,385,780.1459293,TRUE
866,IkF2jVhWfJhWRqXMxPClvg,4.37E-05,579,0.199105915,0.544704264,0.762590315,0.022226958,385,798.2590674,TRUE
867,AJhUZyDSV903ybDTKUQaBQ,0.000302683,555,0.19085282,0.546552111,0.576882297,0.018954357,378,751.1387387,TRUE
868,qYpu33UQ8ZGZGMQKg_piZg,0.000128317,612,0.21045392,0.551122292,0.637024914,0.022708119,385,789.4248366,TRUE
869,2KAqoOuTf5qYipUrV5xHww,0.000388523,783,0.269257221,0.570867225,0.555117866,0.027551475,385,749.3269476,TRUE
870,8riAdu4hZIGIZ-J87ZUQzQ,0.000538666,969,0.333218707,0.595117074,0.520603587,0.034354411,385,763.3085655,FALSE
871,Nz7NGcbodsKfEc2GbfWSRw,0.000420178,651,0.223865199,0.557157637,0.512669266,0.021868597,385,732.6574501,TRUE
872,DswWPI_uDbUbqghnpCpdhA,0,320,0.110041265,0.516750802,1,0.012636788,320,831.509375,TRUE
873,a29ve3C8yddi8brLNbS0YQ,0.000124562,405,0.139270977,0.528234153,0.725461435,0.01435558,327,765.9333333,TRUE
874,3JhNUmC10OfAHZFc7mMyGQ,6.66E-05,456,0.156808803,0.531818357,0.713128976,0.016443111,358,771.5087719,FALSE
875,SCrMkGR1AWgfnpI09wUJcg,0.000198199,751,0.258253095,0.565633997,0.603937861,0.027207912,385,760.792277,TRUE
876,89mH6T76RSlUAJ9zjT0y8A,0.000207821,751,0.258253095,0.568294239,0.575818908,0.027347777,385,776.539281,TRUE
877,p7hEp1r38Bi2DTxyfHLXug,4.42E-05,326,0.112104539,0.517673242,0.972402076,0.012763019,320,824.809816,TRUE
878,yT1C7Wlqi2B1aBtfWVs_1w,0.00014884,526,0.18088033,0.542462683,0.614680427,0.018437883,377,764.0779468,TRUE
879,Z9NI8AJnZULUD_kQBXMKwg,0.000189725,684,0.235213205,0.559954721,0.594149478,0.025072563,385,784.1739766,FALSE
880,hBAmMTfGxsYL0L6WYVh3Bg,0.000366607,583,0.200481431,0.549555714,0.527346997,0.018888523,377,714.3138937,TRUE
881,tuqJnOmUOodqHuyWrV7VBw,6.66E-05,456,0.156808803,0.531818357,0.713128976,0.016443111,358,771.5087719,FALSE
882,qubGE1ESrd-lrVjQsXq5Ag,0.000910274,1031,0.354539202,0.603288018,0.478782971,0.035209371,385,725.6721629,FALSE
883,#NAME?,0.000951939,882,0.303301238,0.585386658,0.506667593,0.030751031,385,757.3877551,TRUE
884,l25V7aIdMaypBBxye-M36A,0,320,0.110041265,0.516750802,1,0.012636788,320,831.509375,TRUE
885,JMl9i-wq_yAzvusF0Ztvug,0.00255139,1304,0.448418157,0.640177815,0.374063629,0.040181462,385,665.654908,FALSE
886,jDdvx9jM96Z9NHfH1hPOCg,0.00035138,555,0.19085282,0.5457293,0.563593196,0.019265338,382,756.3531532,TRUE
887,p8UMTB5rdnDChvtXz5rdKQ,0.00052288,956,0.328748281,0.59268455,0.508797564,0.033467325,385,746.3985356,TRUE
888,P9FlZvjyUUtTJg0adWMpVA,0.000115958,720,0.247592847,0.563107864,0.649470715,0.0272061,385,792.95,TRUE
889,-c82ZQHqSLPKC1llWHAjGw,0.000675705,1099,0.377922971,0.611686459,0.474271195,0.037836768,385,739.8635123,TRUE
890,NYv46qHWvVeNRvtUrbhZQA,0.000516031,607,0.208734525,0.551017576,0.600301216,0.021995928,385,777.2998353,FALSE
891,CzpLeBoVjG-0A7KFypxO6g,0.000516825,902,0.310178817,0.585741366,0.540645895,0.032067122,385,749.2815965,TRUE
892,T-8IGBm-o72Ld9B9yt52ww,5.25E-05,444,0.152682256,0.53016554,0.741728184,0.016337126,358,783.6351351,FALSE
893,3H06BY5ECJ7yz9fHETdgMw,0.000781647,983,0.338033012,0.597323481,0.469724626,0.032875316,385,730.3601221,TRUE
894,dSTtdCdPFdOWmX9T4XyLKg,7.56E-05,422,0.145116919,0.529971766,0.72466819,0.015165751,334,776.9976303,TRUE
895,Qrqi9uBLZA37CWLlzYBfUA,0.001166824,1146,0.394085282,0.618733839,0.457047486,0.039135763,385,732.2809773,FALSE
896,YHSOLCeM1-tL4sg0G4oT2g,1.42E-05,380,0.130674003,0.523655743,0.857408693,0.01476021,342,821.1789474,TRUE
897,wAjh1TeFjHMVX0WELqIfTQ,0.000422181,828,0.284731774,0.578727899,0.535256354,0.028939616,385,765.5458937,FALSE
898,rk26FBHfW2Cry49UDI23AQ,0,320,0.110041265,0.516750802,1,0.012636788,320,831.509375,FALSE
899,k9yOYJWMIKRIXda06ieBug,0.000181409,617,0.212173315,0.55290858,0.603485655,0.022507654,385,785.0567261,TRUE
900,u092Mp4R5BrR2B2Q_bHQ_A,0.000912458,748,0.257221458,0.567404716,0.444104403,0.023625948,385,695.2540107,TRUE
901,ivHoF8VhdC2kxsdLIbPxNg,0.000187167,734,0.252407153,0.564862778,0.617866927,0.027178533,385,779.979564,FALSE
902,0qeh-wdHoioOELKWnmwEfA,4.77E-05,459,0.15784044,0.53299127,0.730913035,0.017176756,370,797.2222222,TRUE
903,S1AU4zX-NbgHVnZTexCC-w,0.00013771,478,0.16437414,0.534366225,0.666657895,0.016757234,363,745.5920502,TRUE
904,Tr_vIZJtsZzM7XWuEGYxgQ,0.002111944,851,0.29264099,0.580465473,0.392717218,0.025094342,385,656.0446533,TRUE
905,KP8vobJvH3nIxwpUDAruJw,0.000160304,510,0.175378267,0.539937721,0.627397049,0.01836312,378,776.9098039,TRUE
906,QKhSJmUBku9H0D83b1Ke8g,4.05E-05,372,0.127922971,0.524413292,0.831232067,0.014182924,329,813.4596774,TRUE
907,7ZPp8PJlQtTCeSF4N0tGNQ,0.000361349,867,0.298143054,0.581046985,0.558990014,0.031293128,385,760.6966551,TRUE
908,AbaPftAjfsk55PY_ld_Hdg,0,320,0.110041265,0.516750802,1,0.012636788,320,831.509375,TRUE
909,vPAhk5B_ufZRiIltzgPlkw,0.000510106,850,0.292297111,0.580581682,0.472755491,0.028241757,385,729.9117647,FALSE
910,NwsMPCxso8Xlyn5vHQZ5Aw,0.000944026,977,0.335969739,0.595605977,0.487002282,0.033659536,385,733.6233367,TRUE
911,ZhCGnBK8yuP0US0bp1S04w,3.95E-05,376,0.129298487,0.524413292,0.819801418,0.014209697,329,806.0718085,TRUE
912,V9mkm2Y2U_vgbGq1ZjSd8A,2.31E-07,321,0.110385144,0.517488491,0.997663551,0.012690147,320,833.152648,TRUE
913,3PaIpWU_ErlrT2eM5XGOAw,0.000259829,652,0.224209078,0.555024976,0.565067428,0.022844355,385,757.9769939,TRUE
914,rKcJ1s9OirlgyIcWloZQSg,0,320,0.110041265,0.516750802,1,0.012636788,320,831.509375,TRUE
915,f_adZ5jM1k9uABuleJmGpw,0,320,0.110041265,0.516750802,1,0.012636788,320,831.509375,FALSE
916,P5YWS9hdEWjES4-KyBxNqw,0,320,0.110041265,0.516750802,1,0.012636788,320,831.509375,FALSE
917,qKmfy_0wm1KIMJqGhuPl0w,0.000168353,607,0.208734525,0.549139463,0.588546169,0.021122465,385,744.8714992,TRUE
918,u3Scx8puTAeZogjmKIvzkQ,6.91E-05,581,0.199793673,0.547067629,0.715241261,0.022558152,385,816.4629948,TRUE
919,IqcP5bBkpOA6BBT1oM7cDA,4.21E-05,324,0.111416781,0.51758085,0.977525513,0.012667531,320,823.4537037,TRUE
920,oCatThs5uhSGDgSV2KxxgA,0.001903659,1281,0.440508941,0.637363847,0.406808646,0.041360314,385,693.9000781,TRUE
921,Qpw0DhbleppbItn5bIg-zA,0.000101064,531,0.182599725,0.542158441,0.699626905,0.020435572,385,819.0564972,FALSE
922,adI9IbzJURExyW70VlPM-Q,0.000565267,826,0.284044017,0.577690339,0.525605694,0.028896761,385,764.1101695,TRUE
